dhb,age,sex,Maori,Pacific,Asian,MELAA,Other,European,Total Stated,Not Elsewhere Included,Total
Southern,11,F,252,45,63,12,24,"1,269","1,659",78,"1,740"
Southern,11,Total,552,87,123,30,66,"2,586","3,438",153,"3,594"
Southern,12,M,291,51,72,12,30,"1,401","1,857",81,"1,938"
Southern,12,F,270,54,72,12,24,"1,311","1,737",66,"1,806"
Southern,12,Total,564,102,141,24,54,"2,709","3,594",147,"3,741"
Southern,13,M,276,42,72,15,27,"1,365","1,800",81,"1,881"
Southern,13,F,273,51,78,12,30,"1,332","1,779",66,"1,845"
Southern,13,Total,552,96,150,27,57,"2,697","3,576",147,"3,726"
Southern,14,M,273,45,72,9,21,"1,344","1,767",81,"1,851"
Southern,14,F,273,39,54,6,27,"1,287","1,689",66,"1,755"
Southern,14,Total,549,87,126,18,45,"2,631","3,456",150,"3,603"
Southern,15,M,288,45,93,12,27,"1,347","1,815",81,"1,896"
Southern,15,F,279,51,75,6,33,"1,284","1,728",90,"1,818"
Southern,15,Total,570,93,168,18,60,"2,634","3,543",168,"3,714"
Southern,16,M,252,33,111,9,21,"1,431","1,854",75,"1,929"
Southern,16,F,246,36,93,12,24,"1,269","1,671",90,"1,764"
Southern,16,Total,495,69,201,18,45,"2,697","3,525",165,"3,693"
Southern,17,M,258,45,123,12,27,"1,536","2,007",81,"2,085"
Southern,17,F,249,54,153,12,21,"1,419","1,902",93,"1,998"
Southern,17,Total,510,96,276,24,48,"2,952","3,906",174,"4,080"
Southern,18,M,315,63,231,30,24,"1,806","2,469",108,"2,580"
Southern,18,F,321,72,282,33,21,"2,073","2,808",108,"2,916"
Southern,18,Total,639,138,513,60,45,"3,882","5,277",216,"5,496"
Southern,19,M,324,60,207,30,39,"1,893","2,553",174,"2,727"
Southern,19,F,321,81,285,30,18,"2,130","2,865",159,"3,027"
Southern,19,Total,645,138,495,63,54,"4,023","5,421",333,"5,751"
Southern,20,M,294,66,234,27,48,"1,785","2,451",171,"2,619"
Southern,20,F,285,66,306,27,39,"1,962","2,679",183,"2,865"
Southern,20,Total,582,129,537,54,84,"3,747","5,130",354,"5,484"
Southern,21,M,240,57,198,39,54,"1,791","2,379",180,"2,559"
Southern,21,F,261,48,228,24,24,"1,800","2,385",183,"2,568"
Southern,21,Total,501,105,423,66,78,"3,588","4,764",366,"5,127"
Southern,22,M,264,57,201,39,42,"1,461","2,058",141,"2,199"
Southern,22,F,240,54,216,24,30,"1,521","2,088",141,"2,229"
Southern,22,Total,504,114,417,66,72,"2,982","4,149",282,"4,428"
Southern,23,M,189,36,168,39,57,"1,389","1,878",141,"2,019"
Southern,23,F,231,54,153,24,24,"1,302","1,791",111,"1,902"
Southern,23,Total,420,90,324,63,81,"2,688","3,669",252,"3,921"
Southern,24,M,195,48,147,36,39,"1,239","1,701",138,"1,839"
Southern,24,F,183,39,144,24,24,"1,296","1,713",105,"1,818"
Southern,24,Total,378,84,291,60,63,"2,532","3,414",243,"3,654"
Southern,25,M,159,57,135,36,39,"1,200","1,623",117,"1,740"
Southern,25,F,174,45,105,27,21,"1,155","1,530",96,"1,629"
Southern,25,Total,330,99,240,66,60,"2,355","3,153",213,"3,369"
Southern,26,M,156,45,123,39,36,"1,161","1,560",108,"1,668"
Southern,26,F,162,48,138,36,27,"1,194","1,599",99,"1,695"
Southern,26,Total,312,90,264,72,63,"2,355","3,156",207,"3,366"
Southern,27,M,156,45,117,39,42,"1,125","1,530",123,"1,653"
Southern,27,F,183,24,153,33,27,"1,224","1,647",87,"1,734"
Southern,27,Total,342,69,273,75,69,"2,349","3,177",210,"3,387"
Southern,28,M,135,33,141,33,54,"1,122","1,518",123,"1,641"
Southern,28,F,183,39,165,36,24,"1,224","1,674",93,"1,767"
Southern,28,Total,318,75,303,72,78,"2,346","3,192",216,"3,408"
Southern,29,M,144,51,141,33,48,"1,176","1,596",90,"1,689"
Southern,29,F,162,30,162,36,6,"1,197","1,593",90,"1,683"
Southern,29,Total,303,84,303,69,60,"2,370","3,189",183,"3,369"
Southern,30,M,150,36,141,39,48,"1,128","1,539",93,"1,632"
Southern,30,F,174,39,144,48,33,"1,272","1,710",78,"1,788"
Southern,30,Total,321,72,282,87,84,"2,397","3,249",174,"3,420"
Southern,31,M,132,39,138,36,48,"1,146","1,539",96,"1,632"
Southern,31,F,162,36,141,33,33,"1,332","1,737",99,"1,836"
Southern,31,Total,294,75,279,69,81,"2,478","3,273",195,"3,468"
Southern,32,M,126,42,114,39,54,"1,194","1,569",105,"1,674"
Southern,32,F,174,27,153,36,24,"1,290","1,707",78,"1,785"
Southern,32,Total,303,69,267,72,78,"2,484","3,273",183,"3,456"
Southern,33,M,144,45,96,30,48,"1,164","1,527",90,"1,617"
Southern,33,F,159,27,135,36,27,"1,233","1,617",81,"1,701"
Southern,33,Total,306,72,228,66,75,"2,397","3,147",171,"3,315"
Southern,34,M,129,39,99,36,48,"1,131","1,485",102,"1,587"
Southern,34,F,153,30,111,27,27,"1,377","1,725",93,"1,818"
Southern,34,Total,282,66,213,60,78,"2,511","3,210",195,"3,405"
Southern,35,M,147,39,117,27,45,"1,260","1,635",78,"1,713"
Southern,35,F,153,27,108,30,33,"1,350","1,692",84,"1,776"
Southern,35,Total,297,63,219,57,78,"2,607","3,327",162,"3,489"
Southern,36,M,138,27,84,21,48,"1,248","1,569",90,"1,662"
Southern,36,F,150,27,102,21,30,"1,353","1,683",87,"1,770"
Southern,36,Total,288,57,186,45,78,"2,601","3,255",177,"3,429"
Southern,37,M,132,33,108,21,48,"1,257","1,596",81,"1,674"
Southern,37,F,144,24,87,21,39,"1,446","1,761",84,"1,845"
Southern,37,Total,273,60,195,39,87,"2,703","3,357",165,"3,519"
Southern,38,M,129,30,90,30,57,"1,320","1,653",87,"1,740"
Southern,38,F,174,30,99,27,36,"1,497","1,860",78,"1,941"
Southern,38,Total,306,60,189,54,93,"2,817","3,516",165,"3,681"
Southern,39,M,159,24,75,18,81,"1,404","1,761",120,"1,884"
Southern,39,F,156,42,99,24,36,"1,557","1,908",81,"1,986"
Southern,39,Total,315,66,174,42,111,"2,961","3,669",201,"3,867"
Southern,40,M,147,42,87,24,69,"1,476","1,845",102,"1,947"
Southern,40,F,186,24,93,15,54,"1,623","1,998",75,"2,070"
Southern,40,Total,333,69,177,39,126,"3,096","3,840",177,"4,020"
Southern,41,M,132,36,90,18,75,"1,518","1,872",114,"1,986"
Southern,41,F,165,30,96,15,48,"1,749","2,097",90,"2,187"
Southern,41,Total,297,66,189,33,123,"3,267","3,975",204,"4,176"
Southern,42,M,141,33,57,18,72,"1,500","1,821",99,"1,920"
Southern,42,F,159,24,102,9,42,"1,674","2,010",93,"2,100"
Southern,42,Total,300,60,162,27,114,"3,171","3,828",192,"4,023"
Southern,43,M,144,27,72,18,69,"1,473","1,806",87,"1,893"
Southern,43,F,180,36,111,12,36,"1,659","2,034",90,"2,121"
Southern,43,Total,324,60,180,33,105,"3,135","3,837",174,"4,014"
Southern,44,M,159,24,69,15,75,"1,560","1,902",108,"2,010"
Southern,44,F,186,33,87,15,42,"1,716","2,076",99,"2,175"
Southern,44,Total,342,57,153,30,117,"3,276","3,975",210,"4,182"
Southern,45,M,138,30,57,12,63,"1,425","1,722",105,"1,830"
Southern,45,F,147,27,90,6,39,"1,644","1,953",99,"2,049"
Southern,45,Total,282,57,147,15,99,"3,069","3,675",207,"3,879"
Southern,46,M,144,18,48,3,66,"1,476","1,755",84,"1,839"
Southern,46,F,159,21,99,12,42,"1,674","2,010",102,"2,112"
Southern,46,Total,306,39,147,15,108,"3,153","3,765",186,"3,951"
Southern,47,M,120,27,45,6,48,"1,587","1,836",102,"1,938"
Southern,47,F,165,18,75,15,48,"1,605","1,920",84,"2,004"
Southern,47,Total,285,45,120,21,96,"3,189","3,756",186,"3,939"
Southern,48,M,132,24,57,6,63,"1,701","1,983",105,"2,088"
Southern,48,F,144,18,81,3,45,"1,776","2,073",84,"2,154"
Southern,48,Total,276,42,138,12,108,"3,480","4,056",186,"4,242"
Southern,49,M,144,21,54,3,69,"1,743","2,037",96,"2,133"
Southern,49,F,171,24,75,6,51,"1,857","2,187",99,"2,283"
Southern,49,Total,318,48,132,6,120,"3,600","4,224",192,"4,416"
Southern,50,M,144,24,48,9,78,"1,740","2,046",105,"2,148"
Southern,50,F,141,21,66,12,60,"1,923","2,223",90,"2,313"
Southern,50,Total,288,45,117,21,138,"3,660","4,266",195,"4,464"
Southern,51,M,111,21,33,3,84,"1,818","2,076",81,"2,160"
Southern,51,F,150,24,78,3,48,"1,914","2,220",84,"2,301"
Southern,51,Total,258,48,114,9,135,"3,735","4,299",162,"4,464"
Southern,52,M,108,21,48,3,72,"1,767","2,016",117,"2,130"
Southern,52,F,147,12,69,3,57,"1,908","2,196",102,"2,298"
Southern,52,Total,252,33,114,6,126,"3,678","4,209",219,"4,431"
Southern,53,M,111,15,39,3,69,"1,731","1,968",90,"2,058"
Southern,53,F,105,15,51,6,45,"1,755","1,980",75,"2,052"
Southern,53,Total,216,30,90,12,114,"3,486","3,948",165,"4,110"
Southern,54,M,117,21,36,3,63,"1,671","1,914",99,"2,016"
Southern,54,F,108,15,57,9,45,"1,812","2,046",90,"2,136"
Southern,54,Total,228,39,93,12,108,"3,486","3,963",189,"4,149"
Southern,55,M,120,15,36,3,60,"1,677","1,920",96,"2,010"
Southern,55,F,129,15,45,9,48,"1,755","2,007",90,"2,097"
Southern,55,Total,249,33,87,12,111,"3,435","3,924",183,"4,107"
Southern,56,M,114,24,33,3,72,"1,692","1,938",102,"2,040"
Southern,56,F,102,9,63,3,45,"1,719","1,941",81,"2,022"
Southern,56,Total,216,30,99,6,114,"3,411","3,879",180,"4,059"
Southern,57,M,93,18,42,3,54,"1,671","1,884",90,"1,971"
Southern,57,F,99,15,39,9,36,"1,698","1,890",81,"1,971"
Southern,57,Total,192,33,78,12,90,"3,369","3,774",168,"3,945"
Southern,58,M,87,15,24,3,57,"1,617","1,803",72,"1,875"
Southern,58,F,87,15,42,3,39,"1,527","1,713",78,"1,791"
Southern,58,Total,171,33,66,9,96,"3,144","3,519",147,"3,666"
Southern,59,M,81,24,27,3,39,"1,572","1,746",87,"1,833"
Southern,59,F,72,9,36,3,33,"1,518","1,671",78,"1,752"
Southern,59,Total,153,33,66,3,75,"3,090","3,420",165,"3,585"
Southern,60,M,99,18,33,3,48,"1,479","1,683",81,"1,761"
Southern,60,F,78,9,30,3,27,"1,551","1,698",66,"1,764"
Southern,60,Total,177,27,63,3,78,"3,030","3,378",147,"3,528"
Southern,61,M,90,12,15,3,45,"1,539","1,698",90,"1,791"
Southern,61,F,63,9,42,3,21,"1,584","1,722",57,"1,779"
Southern,61,Total,150,18,54,6,69,"3,123","3,423",150,"3,573"
Southern,62,M,78,15,12,3,42,"1,491","1,638",75,"1,713"
Southern,62,F,75,15,24,3,24,"1,491","1,623",63,"1,686"
Southern,62,Total,150,30,33,6,66,"2,979","3,264",138,"3,399"
Southern,63,M,66,15,21,3,39,"1,449","1,596",60,"1,656"
Southern,63,F,66,9,27,3,18,"1,467","1,587",78,"1,665"
Southern,63,Total,129,24,48,3,54,"2,919","3,180",141,"3,321"
Southern,64,M,78,12,18,6,45,"1,527","1,686",72,"1,758"
Southern,64,F,60,9,27,3,21,"1,521","1,638",60,"1,698"
Southern,64,Total,141,18,42,6,66,"3,045","3,321",132,"3,453"
Southern,65,M,69,12,12,3,36,"1,515","1,641",72,"1,713"
Southern,65,F,63,6,15,3,21,"1,566","1,671",63,"1,737"
Southern,65,Total,132,18,24,3,57,"3,078","3,315",138,"3,450"
Southern,66,M,69,12,9,3,33,"1,485","1,608",60,"1,671"
Southern,66,F,48,3,21,3,33,"1,527","1,632",60,"1,692"
Southern,66,Total,117,18,27,3,66,"3,012","3,240",123,"3,366"
Southern,67,M,51,6,9,3,42,"1,260","1,374",54,"1,428"
Southern,67,F,42,6,21,3,21,"1,242","1,335",63,"1,401"
Southern,67,Total,93,15,30,3,63,"2,502","2,709",120,"2,829"
Southern,68,M,48,12,12,3,24,"1,056","1,152",48,"1,197"
Southern,68,F,45,3,15,3,21,"1,173","1,260",51,"1,311"
Southern,68,Total,90,18,24,3,45,"2,229","2,415",99,"2,508"
Southern,69,M,39,12,12,3,27,"1,110","1,200",54,"1,257"
Southern,69,F,36,9,15,3,15,"1,059","1,137",42,"1,176"
Southern,69,Total,72,21,30,3,45,"2,169","2,337",96,"2,436"
Southern,70,M,42,6,6,3,24,984,"1,065",51,"1,113"
Southern,70,F,45,3,12,3,15,"1,044","1,122",48,"1,170"
Southern,70,Total,87,9,18,3,42,"2,028","2,184",99,"2,283"
Southern,71,M,54,9,12,3,30,"1,116","1,218",45,"1,266"
Southern,71,F,27,9,15,3,18,"1,179","1,248",42,"1,293"
Southern,71,Total,81,18,27,3,48,"2,298","2,466",87,"2,556"
Southern,72,M,57,3,9,3,24,"1,074","1,170",48,"1,221"
Southern,72,F,45,3,12,3,18,"1,101","1,182",48,"1,230"
Southern,72,Total,102,9,21,3,39,"2,178","2,352",96,"2,451"
Southern,73,M,51,6,12,3,12,867,948,60,"1,011"
Southern,73,F,30,3,12,3,9,972,"1,026",48,"1,074"
Southern,73,Total,78,12,24,3,21,"1,839","1,974",108,"2,085"
Southern,74,M,30,3,12,3,9,816,873,42,915
Southern,74,F,24,3,6,3,15,996,"1,047",30,"1,074"
Southern,74,Total,51,9,21,3,24,"1,812","1,917",75,"1,992"
Southern,75,M,36,6,9,3,6,804,864,39,900
Southern,75,F,24,3,3,3,9,879,924,30,954
Southern,75,Total,57,12,12,3,15,"1,683","1,788",69,"1,854"
Southern,76,M,27,9,6,3,12,732,783,36,816
Southern,76,F,24,3,9,3,6,870,912,39,951
Southern,76,Total,51,12,15,3,18,"1,602","1,695",72,"1,770"
Southern,77,M,21,3,9,3,12,669,711,21,735
Southern,77,F,21,3,3,3,9,780,819,36,855
Southern,77,Total,45,3,15,3,21,"1,446","1,530",60,"1,590"
Southern,78,M,21,6,3,3,9,678,723,21,744
Southern,78,F,18,3,9,3,3,801,834,30,864
Southern,78,Total,39,6,15,3,15,"1,479","1,557",51,"1,605"
Southern,79,M,15,3,3,3,9,642,675,30,705
Southern,79,F,21,3,6,3,3,738,777,21,795
Southern,79,Total,42,9,12,3,12,"1,380","1,452",48,"1,500"
Southern,80,M,21,3,6,3,3,558,591,30,621
Southern,80,F,18,3,12,3,6,717,756,27,783
Southern,80,Total,39,3,21,3,9,"1,278","1,347",57,"1,407"
Southern,81,M,9,3,3,3,3,576,594,30,621
Southern,81,F,9,3,3,3,6,750,771,24,795
Southern,81,Total,15,3,6,3,9,"1,326","1,362",54,"1,419"
Southern,82,M,12,3,3,3,3,531,555,30,585
Southern,82,F,15,3,3,3,3,684,714,30,744
Southern,82,Total,27,3,9,3,9,"1,218","1,269",60,"1,329"
Southern,83,M,9,3,3,3,3,471,489,18,507
Southern,83,F,9,3,3,3,3,675,690,21,714
Southern,83,Total,21,3,6,3,3,"1,146","1,179",42,"1,221"
Southern,84,M,3,3,3,3,9,450,471,21,492
Southern,84,F,9,3,3,3,3,579,591,30,624
Southern,84,Total,15,3,3,3,9,"1,032","1,065",51,"1,116"
Southern,85,M,3,3,3,3,3,372,378,21,399
Southern,85,F,12,3,3,3,3,540,558,27,585
Southern,85,Total,18,3,3,3,3,909,933,48,981
Southern,86,M,3,3,3,3,3,315,324,9,333
Southern,86,F,3,3,3,3,3,510,522,36,555
Southern,86,Total,12,3,6,3,3,822,846,45,891
Southern,87,M,6,3,3,3,6,261,279,12,288
Southern,87,F,6,3,3,3,3,462,474,21,495
Southern,87,Total,12,3,6,3,9,723,753,30,786
Southern,88,M,3,3,3,3,3,249,252,15,270
Southern,88,F,3,3,3,3,3,429,432,21,456
Southern,88,Total,3,3,3,3,3,678,690,36,726
Southern,89,M,3,3,3,3,3,192,195,15,210
Southern,89,F,3,3,3,3,3,339,348,18,363
Southern,89,Total,3,3,3,3,3,531,540,33,573
Southern,90,M,3,3,3,3,3,117,129,3,132
Southern,90,F,3,3,3,3,3,294,300,18,318
Southern,90,Total,6,3,3,3,3,411,426,21,447
Southern,91,M,3,3,3,3,3,117,120,9,126
Southern,91,F,3,3,3,3,3,246,252,15,264
Southern,91,Total,3,3,3,3,3,363,372,21,393
Southern,92,M,3,3,3,3,3,87,90,6,99
Southern,92,F,3,3,3,3,3,201,210,6,219
Southern,92,Total,3,3,3,3,3,288,303,15,315
Southern,93,M,3,3,3,3,3,48,48,3,51
Southern,93,F,3,3,3,3,3,132,135,6,141
Southern,93,Total,3,3,3,3,3,180,180,6,189
Southern,94,M,3,3,3,3,3,48,48,3,48
Southern,94,F,3,3,3,3,3,105,108,3,111
Southern,94,Total,3,3,3,3,3,153,153,3,156
Southern,95,M,3,3,3,3,3,24,24,3,27
Southern,95,F,3,3,3,3,3,90,93,3,96
Southern,95,Total,3,3,3,3,3,111,114,3,120
Southern,96,M,3,3,3,3,3,21,21,3,21
Southern,96,F,3,3,3,3,3,63,66,3,66
Southern,96,Total,3,3,3,3,3,84,87,3,93
Southern,97,M,3,3,3,3,3,9,9,3,12
Southern,97,F,3,3,3,3,3,48,48,3,51
Southern,97,Total,3,3,3,3,3,57,57,3,60
Southern,98,M,3,3,3,3,3,12,12,3,12
Southern,98,F,3,3,3,3,3,33,33,3,36
Southern,98,Total,3,3,3,3,3,45,45,3,48
Southern,99,M,3,3,3,3,3,6,6,3,6
Southern,99,F,3,3,3,3,3,18,21,3,21
Southern,99,Total,3,3,3,3,3,24,27,3,27
Southern,100,M,3,3,3,3,3,3,3,3,6
Southern,100,F,3,3,3,3,3,30,33,3,36
Southern,100,Total,3,3,3,3,3,36,39,6,42
Southern,Total,M,"13,023","2,523","5,829","1,188","3,570","112,482","138,612","7,089","145,698"
Southern,Total,F,"13,065","2,322","6,678","1,086","2,427","119,520","145,098","6,624","151,722"
Southern,Total,Total,"26,085","4,845","12,507","2,274","5,997","232,002","283,710","13,713","297,420"
Area outside dhb,0,M,3,3,3,3,3,3,3,3,3
Area outside dhb,0,F,3,3,3,3,3,3,3,3,3
Area outside dhb,0,Total,3,3,3,3,3,3,3,3,3
Area outside dhb,1,M,3,3,3,3,3,3,3,3,3
Area outside dhb,1,F,3,3,3,3,3,3,3,3,3
Area outside dhb,1,Total,3,3,3,3,3,3,3,3,3
Area outside dhb,2,M,3,3,3,3,3,3,3,3,3
Area outside dhb,2,F,3,3,3,3,3,3,3,3,3
Area outside dhb,2,Total,3,3,3,3,3,3,3,3,3
Area outside dhb,3,M,3,3,3,3,3,3,3,3,3
Area outside dhb,3,F,3,3,3,3,3,3,3,3,3
Area outside dhb,3,Total,3,3,3,3,3,3,3,3,3
Area outside dhb,4,M,3,3,3,3,3,3,3,3,3
Area outside dhb,4,F,3,3,3,3,3,3,3,3,3
Area outside dhb,4,Total,3,3,3,3,3,3,3,3,3
Area outside dhb,5,M,3,3,3,3,3,3,3,3,3
Area outside dhb,5,F,3,3,3,3,3,3,3,3,3
Area outside dhb,5,Total,3,3,3,3,3,3,3,3,3
Area outside dhb,6,M,3,3,3,3,3,3,3,3,3
Area outside dhb,6,F,3,3,3,3,3,3,3,3,3
Area outside dhb,6,Total,3,3,3,3,3,3,3,3,3
Area outside dhb,7,M,3,3,3,3,3,3,3,3,3
Area outside dhb,7,F,3,3,3,3,3,3,3,3,3
Area outside dhb,7,Total,3,3,3,3,3,3,3,3,3
Area outside dhb,8,M,3,3,3,3,3,3,3,3,3
Area outside dhb,8,F,3,3,3,3,3,3,3,3,3
Area outside dhb,8,Total,3,3,3,3,3,3,3,3,3
Area outside dhb,9,M,3,3,3,3,3,3,3,3,3
Area outside dhb,9,F,3,3,3,3,3,3,3,3,3
Area outside dhb,9,Total,3,3,3,3,3,3,3,3,3
Area outside dhb,10,M,3,3,3,3,3,3,3,3,3
Area outside dhb,10,F,3,3,3,3,3,3,3,3,3
Area outside dhb,10,Total,3,3,3,3,3,3,3,3,3
Area outside dhb,11,M,3,3,3,3,3,3,3,3,3
Area outside dhb,11,F,3,3,3,3,3,3,3,3,3
Area outside dhb,11,Total,3,3,3,3,3,3,3,3,3
Area outside dhb,12,M,3,3,3,3,3,3,3,3,3
Area outside dhb,12,F,3,3,3,3,3,3,3,3,3
Area outside dhb,12,Total,3,3,3,3,3,3,3,3,3
Area outside dhb,13,M,3,3,3,3,3,3,3,3,3
Area outside dhb,13,F,3,3,3,3,3,3,3,3,3
Area outside dhb,13,Total,3,3,3,3,3,3,3,3,6
Area outside dhb,14,M,3,3,3,3,3,3,3,3,3
Area outside dhb,14,F,3,3,3,3,3,3,3,3,3
Area outside dhb,14,Total,3,3,3,3,3,3,3,3,3
Area outside dhb,15,M,3,3,3,3,3,3,3,3,3
Area outside dhb,15,F,3,3,3,3,3,3,3,3,3
Area outside dhb,15,Total,3,3,3,3,3,3,3,3,3
Area outside dhb,16,M,3,3,3,3,3,3,3,3,3
Area outside dhb,16,F,3,3,3,3,3,3,3,3,3
Area outside dhb,16,Total,3,3,3,3,3,3,3,3,3
Area outside dhb,17,M,3,3,3,3,3,3,3,3,3
Area outside dhb,17,F,3,3,3,3,3,3,3,3,3
Area outside dhb,17,Total,3,3,3,3,3,3,3,3,3
Area outside dhb,18,M,3,3,3,3,3,3,3,3,3
Area outside dhb,18,F,3,3,3,3,3,3,3,3,3
Area outside dhb,18,Total,3,3,3,3,3,3,3,3,3
Area outside dhb,19,M,3,3,3,3,3,3,3,3,3
Area outside dhb,19,F,3,3,3,3,3,3,3,3,3
Area outside dhb,19,Total,3,3,3,3,3,3,3,3,3
Area outside dhb,20,M,3,3,3,3,3,3,3,3,3
Area outside dhb,20,F,3,3,3,3,3,3,3,3,3
Area outside dhb,20,Total,3,3,3,3,3,3,3,3,3
Area outside dhb,21,M,3,3,3,3,3,3,3,3,3
Area outside dhb,21,F,3,3,3,3,3,3,3,3,3
Area outside dhb,21,Total,3,3,3,3,3,3,3,3,3
Area outside dhb,22,M,3,3,3,3,3,3,3,3,3
Area outside dhb,22,F,3,3,3,3,3,3,3,3,3
Area outside dhb,22,Total,3,3,3,3,3,3,3,3,3
Area outside dhb,23,M,3,3,3,3,3,3,3,3,3
Area outside dhb,23,F,3,3,3,3,3,3,3,3,3
Area outside dhb,23,Total,3,3,3,3,3,3,3,3,3
Area outside dhb,24,M,3,3,3,3,3,3,3,3,3
Area outside dhb,24,F,3,3,3,3,3,3,3,3,3
Area outside dhb,24,Total,3,3,3,3,3,3,3,3,3
Area outside dhb,25,M,3,3,3,3,3,3,3,3,3
Area outside dhb,25,F,3,3,3,3,3,3,3,3,3
Area outside dhb,25,Total,3,3,3,3,3,3,3,3,3
Area outside dhb,26,M,3,3,3,3,3,3,3,3,3
Area outside dhb,26,F,3,3,3,3,3,3,3,3,3
Area outside dhb,26,Total,3,3,3,3,3,3,3,3,3
Area outside dhb,27,M,3,3,3,3,3,3,3,3,3
Area outside dhb,27,F,3,3,3,3,3,3,3,3,3
Area outside dhb,27,Total,3,3,3,3,3,3,3,3,3
Area outside dhb,28,M,3,3,3,3,3,3,3,3,3
Area outside dhb,28,F,3,3,3,3,3,3,3,3,3
Area outside dhb,28,Total,3,3,3,3,3,3,3,3,3
Area outside dhb,29,M,3,3,3,3,3,3,3,3,3
Area outside dhb,29,F,3,3,3,3,3,3,3,3,3
Area outside dhb,29,Total,3,3,3,3,3,3,3,3,3
Area outside dhb,30,M,3,3,3,3,3,3,3,3,3
Area outside dhb,30,F,3,3,3,3,3,3,3,3,3
Area outside dhb,30,Total,3,3,3,3,3,3,3,3,3
Area outside dhb,31,M,3,3,3,3,3,3,3,3,3
Area outside dhb,31,F,3,3,3,3,3,3,3,3,3
Area outside dhb,31,Total,3,3,3,3,3,3,3,3,3
Area outside dhb,32,M,3,3,3,3,3,3,3,3,3
Area outside dhb,32,F,3,3,3,3,3,3,3,3,3
Area outside dhb,32,Total,3,3,3,3,3,3,3,3,3
Area outside dhb,33,M,3,3,3,3,3,3,3,3,3
Area outside dhb,33,F,3,3,3,3,3,3,3,3,3
Area outside dhb,33,Total,3,3,3,3,3,3,3,3,3
Area outside dhb,34,M,3,3,3,3,3,3,3,3,3
Area outside dhb,34,F,3,3,3,3,3,3,3,3,3
Area outside dhb,34,Total,3,3,3,3,3,3,3,3,3
Area outside dhb,35,M,3,3,3,3,3,3,3,3,3
Area outside dhb,35,F,3,3,3,3,3,3,3,3,3
Area outside dhb,35,Total,3,3,3,3,3,3,3,3,3
Area outside dhb,36,M,3,3,3,3,3,3,3,3,3
Area outside dhb,36,F,3,3,3,3,3,3,3,3,3
Area outside dhb,36,Total,3,3,3,3,3,3,3,3,3
Area outside dhb,37,M,3,3,3,3,3,3,3,3,3
Area outside dhb,37,F,3,3,3,3,3,3,3,3,3
Area outside dhb,37,Total,3,3,3,3,3,3,3,3,3
Area outside dhb,38,M,3,3,3,3,3,3,3,3,3
Area outside dhb,38,F,3,3,3,3,3,3,3,3,3
Area outside dhb,38,Total,3,3,3,3,3,3,3,3,3
Area outside dhb,39,M,3,3,3,3,3,3,3,3,3
Area outside dhb,39,F,3,3,3,3,3,3,3,3,3
Area outside dhb,39,Total,3,3,3,3,3,3,3,3,3
Area outside dhb,40,M,3,3,3,3,3,3,3,3,3
Area outside dhb,40,F,3,3,3,3,3,3,3,3,3
Area outside dhb,40,Total,3,3,3,3,3,3,3,3,3
Area outside dhb,41,M,3,3,3,3,3,6,6,3,6
Area outside dhb,41,F,3,3,3,3,3,3,3,3,3
Area outside dhb,41,Total,3,3,3,3,3,9,9,3,6
Area outside dhb,42,M,3,3,3,3,3,3,3,3,3
Area outside dhb,42,F,3,3,3,3,3,3,3,3,3
Area outside dhb,42,Total,3,3,3,3,3,3,3,3,3
Area outside dhb,43,M,3,3,3,3,3,3,3,3,3
Area outside dhb,43,F,3,3,3,3,3,3,3,3,3
Area outside dhb,43,Total,3,3,3,3,3,3,3,3,3
Area outside dhb,44,M,3,3,3,3,3,3,3,3,3
Area outside dhb,44,F,3,3,3,3,3,3,3,3,3
Area outside dhb,44,Total,3,3,3,3,3,3,3,3,3
Area outside dhb,45,M,3,3,3,3,3,3,3,3,3
Area outside dhb,45,F,3,3,3,3,3,3,3,3,3
Area outside dhb,45,Total,3,3,3,3,3,3,3,3,3
Area outside dhb,46,M,3,3,3,3,3,3,3,3,3
Area outside dhb,46,F,3,3,3,3,3,3,3,3,3
Area outside dhb,46,Total,3,3,3,3,3,3,6,3,6
Area outside dhb,47,M,3,3,3,3,3,3,3,3,3
Area outside dhb,47,F,3,3,3,3,3,3,3,3,3
Area outside dhb,47,Total,3,3,3,3,3,3,3,3,6
Area outside dhb,48,M,3,3,3,3,3,3,3,3,3
Area outside dhb,48,F,3,3,3,3,3,3,3,3,3
Area outside dhb,48,Total,3,3,3,3,3,6,6,3,9
Area outside dhb,49,M,3,3,3,3,3,3,3,3,3
Area outside dhb,49,F,3,3,3,3,3,3,3,3,3
Area outside dhb,49,Total,3,3,3,3,3,3,3,3,3
Area outside dhb,50,M,3,3,3,3,3,3,3,3,3
Area outside dhb,50,F,3,3,3,3,3,3,3,3,3
Area outside dhb,50,Total,3,3,3,3,3,6,6,3,9
Area outside dhb,51,M,3,3,3,3,3,6,9,3,6
Area outside dhb,51,F,3,3,3,3,3,3,3,3,3
Area outside dhb,51,Total,3,3,3,3,3,6,9,3,6
Area outside dhb,52,M,3,3,3,3,3,3,3,3,3
Area outside dhb,52,F,3,3,3,3,3,3,3,3,3
Area outside dhb,52,Total,3,3,3,3,3,9,9,3,9
Area outside dhb,53,M,3,3,3,3,3,6,9,3,6
Area outside dhb,53,F,3,3,3,3,3,3,3,3,3
Area outside dhb,53,Total,3,3,3,3,3,12,12,3,12
